Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
7/31/23 16:08,1.69E+12,10339572,7/31/23,16:08:44,FO,404,205,626,0,0.673,0,-,0.84,-,-,-,-,-,-,205,626,0.673,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:09,1.69E+12,10355615,7/31/23,16:09:00,FO,405,229,751,0,0.695,0,-,0.84,-,-,-,-,-,-,229,751,0.695,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:09,1.69E+12,10383492,7/31/23,16:09:27,FO,406,199,620,0,0.679,0,-,0.84,-,-,-,-,-,-,199,620,0.679,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:09,1.69E+12,10406096,7/31/23,16:09:50,FO,407,206,623,0,0.669,0,-,0.84,-,-,-,-,-,-,206,623,0.669,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10418862,7/31/23,16:10:03,FO,408,187,575,0,0.675,0,-,0.84,-,-,-,-,-,-,187,575,0.675,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10428491,7/31/23,16:10:12,FO,409,215,680,0,0.684,0,-,0.84,-,-,-,-,-,-,215,680,0.684,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10436841,7/31/23,16:10:21,FO,410,199,597,0,0.667,0,-,0.84,-,-,-,-,-,-,199,597,0.667,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10447096,7/31/23,16:10:31,FO,411,202,623,0,0.676,0,-,0.84,-,-,-,-,-,-,202,623,0.676,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10458867,7/31/23,16:10:43,FO,412,202,627,0,0.678,0,-,0.84,-,-,-,-,-,-,202,627,0.678,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:10,1.69E+12,10470454,7/31/23,16:10:54,FO,413,230,657,0,0.65,0,-,0.84,-,-,-,-,-,-,230,657,0.65,-,-,-,-,20230731-CARP-012,20230731-CARP-012-A
7/31/23 16:11,1.69E+12,10478713,7/31/23,16:11:03,FO,414,1,4,0,-,-,-,0.84,-,-,-,-,-,-,1,4,-,-,-,-,-,NA,NA
7/31/23 16:11,1.69E+12,10482630,7/31/23,16:11:07,FO,415,8,8,0,-,-,-,0.84,-,-,-,-,-,-,8,8,-,-,-,-,-,NA,NA
7/31/23 16:11,1.69E+12,10522591,7/31/23,16:11:47,FO,416,215,702,0,0.694,0,-,0.84,-,-,-,-,-,-,215,702,0.694,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:12,1.69E+12,10538949,7/31/23,16:12:03,FO,417,158,414,0,0.618,0,-,0.84,-,-,-,-,-,-,158,414,0.618,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:12,1.69E+12,10552644,7/31/23,16:12:17,FO,418,229,699,0,0.672,0,-,0.84,-,-,-,-,-,-,229,699,0.672,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:12,1.69E+12,10564482,7/31/23,16:12:28,FO,419,196,636,0,0.692,0,-,0.84,-,-,-,-,-,-,196,636,0.692,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:12,1.69E+12,10581043,7/31/23,16:12:45,FO,420,212,651,0,0.674,0,-,0.84,-,-,-,-,-,-,212,651,0.674,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:12,1.69E+12,10592275,7/31/23,16:12:56,FO,421,213,654,0,0.674,0,-,0.84,-,-,-,-,-,-,213,654,0.674,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:13,1.69E+12,10602022,7/31/23,16:13:06,FO,422,216,762,0,0.717,0,-,0.84,-,-,-,-,-,-,216,762,0.717,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:13,1.69E+12,10613239,7/31/23,16:13:17,FO,423,222,651,0,0.659,0,-,0.84,-,-,-,-,-,-,222,651,0.659,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:13,1.69E+12,10622365,7/31/23,16:13:26,FO,424,213,674,0,0.684,0,-,0.84,-,-,-,-,-,-,213,674,0.684,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:13,1.69E+12,10635737,7/31/23,16:13:40,FO,425,219,580,0,0.622,0,-,0.84,-,-,-,-,-,-,219,580,0.622,-,-,-,-,20230731-CARP-012,20230731-CARP-012-B
7/31/23 16:13,1.69E+12,10643410,7/31/23,16:13:47,FO,426,3,6,0,-,-,-,0.84,-,-,-,-,-,-,3,6,-,-,-,-,-,NA,NA
7/31/23 16:13,1.69E+12,10647331,7/31/23,16:13:51,FO,427,2,4,0,-,-,-,0.84,-,-,-,-,-,-,2,4,-,-,-,-,-,NA,NA
7/31/23 16:14,1.69E+12,10675308,7/31/23,16:14:19,FO,428,150,490,0,0.694,0,-,0.84,-,-,-,-,-,-,150,490,0.694,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:14,1.69E+12,10690020,7/31/23,16:14:34,FO,429,158,490,0,0.678,0,-,0.84,-,-,-,-,-,-,158,490,0.678,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:14,1.69E+12,10704364,7/31/23,16:14:48,FO,430,274,831,0,0.67,0,-,0.84,-,-,-,-,-,-,274,831,0.67,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:15,1.69E+12,10715336,7/31/23,16:14:59,FO,431,275,716,0,0.616,0,-,0.84,-,-,-,-,-,-,275,716,0.616,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:15,1.69E+12,10731710,7/31/23,16:15:16,FO,432,209,633,0,0.67,0,-,0.84,-,-,-,-,-,-,209,633,0.67,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:15,1.69E+12,10742641,7/31/23,16:15:27,FO,433,241,785,0,0.693,0,-,0.84,-,-,-,-,-,-,241,785,0.693,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:15,1.69E+12,10762612,7/31/23,16:15:47,FO,434,203,622,0,0.674,0,-,0.84,-,-,-,-,-,-,203,622,0.674,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:16,1.69E+12,10777594,7/31/23,16:16:02,FO,435,217,661,0,0.672,0,-,0.84,-,-,-,-,-,-,217,661,0.672,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:16,1.69E+12,10786436,7/31/23,16:16:10,FO,436,218,659,0,0.669,0,-,0.84,-,-,-,-,-,-,218,659,0.669,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:16,1.69E+12,10798248,7/31/23,16:16:22,FO,437,172,521,0,0.67,0,-,0.84,-,-,-,-,-,-,172,521,0.67,-,-,-,-,20230731-CARP-012,20230731-CARP-012-C
7/31/23 16:16,1.69E+12,10804477,7/31/23,16:16:28,FO,438,3,6,0,-,-,-,0.84,-,-,-,-,-,-,3,6,-,-,-,-,-,NA,NA
7/31/23 16:16,1.69E+12,10808150,7/31/23,16:16:32,FO,439,2,4,0,-,-,-,0.84,-,-,-,-,-,-,2,4,-,-,-,-,-,NA,NA
7/31/23 16:17,1.69E+12,10839208,7/31/23,16:17:03,FO,440,124,356,0,0.652,0,-,0.84,-,-,-,-,-,-,124,356,0.652,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:17,1.69E+12,10849518,7/31/23,16:17:14,FO,441,211,633,0,0.667,0,-,0.84,-,-,-,-,-,-,211,633,0.667,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:17,1.69E+12,10860137,7/31/23,16:17:24,FO,442,126,389,0,0.676,0,-,0.84,-,-,-,-,-,-,126,389,0.676,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:17,1.69E+12,10869183,7/31/23,16:17:33,FO,443,115,380,0,0.697,0,-,0.84,-,-,-,-,-,-,115,380,0.697,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:17,1.69E+12,10877289,7/31/23,16:17:41,FO,444,225,701,0,0.679,0,-,0.84,-,-,-,-,-,-,225,701,0.679,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:17,1.69E+12,10887008,7/31/23,16:17:51,FO,445,230,813,0,0.717,0,-,0.84,-,-,-,-,-,-,230,813,0.717,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:18,1.69E+12,10896377,7/31/23,16:18:00,FO,446,206,696,0,0.704,0,-,0.84,-,-,-,-,-,-,206,696,0.704,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:18,1.69E+12,10907197,7/31/23,16:18:11,FO,447,206,583,0,0.647,0,-,0.84,-,-,-,-,-,-,206,583,0.647,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:18,1.69E+12,10917485,7/31/23,16:18:21,FO,448,216,629,0,0.657,0,-,0.84,-,-,-,-,-,-,216,629,0.657,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:18,1.69E+12,10927985,7/31/23,16:18:32,FO,449,247,745,0,0.668,0,-,0.84,-,-,-,-,-,-,247,745,0.668,-,-,-,-,20230731-CARP-012,20230731-CARP-012-D
7/31/23 16:18,1.69E+12,10934142,7/31/23,16:18:38,FO,450,4,7,0,-,-,-,0.84,-,-,-,-,-,-,4,7,-,-,-,-,-,NA,NA
7/31/23 16:18,1.69E+12,10938067,7/31/23,16:18:42,FO,451,7,10,0,-,-,-,0.84,-,-,-,-,-,-,7,10,-,-,-,-,-,NA,NA
7/31/23 16:21,1.69E+12,11098809,7/31/23,16:21:23,FO,452,188,321,0,0.414,0,-,0.84,-,-,-,-,-,-,188,321,0.414,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:21,1.69E+12,11112570,7/31/23,16:21:37,FO,453,200,333,0,0.399,0,-,0.84,-,-,-,-,-,-,200,333,0.399,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:21,1.69E+12,11123195,7/31/23,16:21:47,FO,454,245,442,0,0.446,0,-,0.84,-,-,-,-,-,-,245,442,0.446,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:22,1.69E+12,11139510,7/31/23,16:22:03,FO,455,246,436,0,0.436,0,-,0.84,-,-,-,-,-,-,246,436,0.436,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:22,1.69E+12,11151946,7/31/23,16:22:16,FO,456,241,391,0,0.384,0,-,0.84,-,-,-,-,-,-,241,391,0.384,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:22,1.69E+12,11166464,7/31/23,16:22:30,FO,457,263,427,0,0.384,0,-,0.84,-,-,-,-,-,-,263,427,0.384,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:22,1.69E+12,11176903,7/31/23,16:22:41,FO,458,277,495,0,0.44,0,-,0.84,-,-,-,-,-,-,277,495,0.44,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:22,1.69E+12,11188185,7/31/23,16:22:52,FO,459,181,305,0,0.407,0,-,0.84,-,-,-,-,-,-,181,305,0.407,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:23,1.69E+12,11197686,7/31/23,16:23:02,FO,460,295,514,0,0.426,0,-,0.84,-,-,-,-,-,-,295,514,0.426,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:23,1.69E+12,11205756,7/31/23,16:23:10,FO,461,231,411,0,0.438,0,-,0.84,-,-,-,-,-,-,231,411,0.438,-,-,-,-,20230731-CARP-013,20230731-CARP-013-A
7/31/23 16:23,1.69E+12,11210593,7/31/23,16:23:15,FO,462,0,7,0,-,-,-,0.84,-,-,-,-,-,-,0,7,-,-,-,-,-,NA,NA
7/31/23 16:23,1.69E+12,11214895,7/31/23,16:23:19,FO,463,3,7,0,-,-,-,0.84,-,-,-,-,-,-,3,7,-,-,-,-,-,NA,NA
7/31/23 16:23,1.69E+12,11235497,7/31/23,16:23:39,FO,464,295,527,0,0.44,0,-,0.84,-,-,-,-,-,-,295,527,0.44,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:23,1.69E+12,11252968,7/31/23,16:23:57,FO,465,175,331,0,0.471,0,-,0.84,-,-,-,-,-,-,175,331,0.471,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11264366,7/31/23,16:24:08,FO,466,266,431,0,0.383,0,-,0.84,-,-,-,-,-,-,266,431,0.383,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11273804,7/31/23,16:24:18,FO,467,204,354,0,0.424,0,-,0.84,-,-,-,-,-,-,204,354,0.424,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11282200,7/31/23,16:24:26,FO,468,275,462,0,0.405,0,-,0.84,-,-,-,-,-,-,275,462,0.405,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11291097,7/31/23,16:24:35,FO,469,197,366,0,0.462,0,-,0.84,-,-,-,-,-,-,197,366,0.462,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11299770,7/31/23,16:24:44,FO,470,181,331,0,0.453,0,-,0.84,-,-,-,-,-,-,181,331,0.453,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:24,1.69E+12,11308688,7/31/23,16:24:53,FO,471,235,394,0,0.404,0,-,0.84,-,-,-,-,-,-,235,394,0.404,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:25,1.69E+12,11320570,7/31/23,16:25:05,FO,472,254,434,0,0.415,0,-,0.84,-,-,-,-,-,-,254,434,0.415,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:25,1.69E+12,11327946,7/31/23,16:25:12,FO,473,230,423,0,0.456,0,-,0.84,-,-,-,-,-,-,230,423,0.456,-,-,-,-,20230731-CARP-013,20230731-CARP-013-B
7/31/23 16:25,1.69E+12,11331662,7/31/23,16:25:16,FO,474,6,7,0,-,-,-,0.84,-,-,-,-,-,-,6,7,-,-,-,-,-,NA,NA
7/31/23 16:25,1.69E+12,11335551,7/31/23,16:25:20,FO,475,3,7,0,-,-,-,0.84,-,-,-,-,-,-,3,7,-,-,-,-,-,NA,NA
7/31/23 16:27,1.69E+12,11461689,7/31/23,16:27:26,FO,476,313,570,0,0.451,0,-,0.84,-,-,-,-,-,-,313,570,0.451,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:27,1.69E+12,11473588,7/31/23,16:27:38,FO,477,279,514,0,0.457,0,-,0.84,-,-,-,-,-,-,279,514,0.457,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:27,1.69E+12,11491597,7/31/23,16:27:56,FO,478,226,445,0,0.492,0,-,0.84,-,-,-,-,-,-,226,445,0.492,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:28,1.69E+12,11506680,7/31/23,16:28:11,FO,479,219,432,0,0.493,0,-,0.84,-,-,-,-,-,-,219,432,0.493,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:28,1.69E+12,11518773,7/31/23,16:28:23,FO,480,209,411,0,0.491,0,-,0.84,-,-,-,-,-,-,209,411,0.491,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:28,1.69E+12,11530860,7/31/23,16:28:35,FO,481,241,442,0,0.455,0,-,0.84,-,-,-,-,-,-,241,442,0.455,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:28,1.69E+12,11540423,7/31/23,16:28:44,FO,482,246,453,0,0.457,0,-,0.84,-,-,-,-,-,-,246,453,0.457,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:28,1.69E+12,11550448,7/31/23,16:28:54,FO,483,163,272,0,0.401,0,-,0.84,-,-,-,-,-,-,163,272,0.401,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:29,1.69E+12,11557821,7/31/23,16:29:02,FO,484,254,546,0,0.535,0,-,0.84,-,-,-,-,-,-,254,546,0.535,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:29,1.69E+12,11565919,7/31/23,16:29:10,FO,485,207,397,0,0.479,0,-,0.84,-,-,-,-,-,-,207,397,0.479,-,-,-,-,20230731-CARP-013,20230731-CARP-013-C
7/31/23 16:29,1.69E+12,11577632,7/31/23,16:29:22,FO,486,0,3,0,-,-,-,0.84,-,-,-,-,-,-,0,3,-,-,-,-,-,NA,NA
7/31/23 16:29,1.69E+12,11584395,7/31/23,16:29:28,FO,487,9,9,0,-,-,-,0.84,-,-,-,-,-,-,9,9,-,-,-,-,-,NA,NA
7/31/23 16:29,1.69E+12,11598577,7/31/23,16:29:43,FO,488,216,419,0,0.484,0,-,0.84,-,-,-,-,-,-,216,419,0.484,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:29,1.69E+12,11611839,7/31/23,16:29:56,FO,489,228,394,0,0.421,0,-,0.84,-,-,-,-,-,-,228,394,0.421,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11628024,7/31/23,16:30:12,FO,490,255,462,0,0.448,0,-,0.84,-,-,-,-,-,-,255,462,0.448,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11637562,7/31/23,16:30:22,FO,491,159,275,0,0.422,0,-,0.84,-,-,-,-,-,-,159,275,0.422,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11643833,7/31/23,16:30:28,FO,492,149,268,0,0.444,0,-,0.84,-,-,-,-,-,-,149,268,0.444,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11652688,7/31/23,16:30:37,FO,493,237,445,0,0.467,0,-,0.84,-,-,-,-,-,-,237,445,0.467,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11660554,7/31/23,16:30:45,FO,494,219,460,0,0.524,0,-,0.84,-,-,-,-,-,-,219,460,0.524,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:30,1.69E+12,11670214,7/31/23,16:30:54,FO,495,215,499,0,0.569,0,-,0.84,-,-,-,-,-,-,215,499,0.569,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:31,1.69E+12,11676500,7/31/23,16:31:00,FO,496,244,454,0,0.463,0,-,0.84,-,-,-,-,-,-,244,454,0.463,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:31,1.69E+12,11685028,7/31/23,16:31:09,FO,497,228,417,0,0.453,0,-,0.84,-,-,-,-,-,-,228,417,0.453,-,-,-,-,20230731-CARP-013,20230731-CARP-013-D
7/31/23 16:31,1.69E+12,11695023,7/31/23,16:31:19,FO,498,9,9,0,-,-,-,0.84,-,-,-,-,-,-,9,9,-,-,-,-,-,NA,NA
7/31/23 16:31,1.69E+12,11699091,7/31/23,16:31:23,FO,499,3,3,0,-,-,-,0.84,-,-,-,-,-,-,3,3,-,-,-,-,-,NA,NA
7/31/23 16:36,1.69E+12,11995712,7/31/23,16:36:20,FO,500,7,18,0,-,-,-,0.84,-,-,-,-,-,-,7,18,-,-,-,-,-,NA,NA
7/31/23 16:36,1.69E+12,12012441,7/31/23,16:36:36,FO,501,123,235,0,0.477,0,-,0.84,-,-,-,-,-,-,123,235,0.477,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:36,1.69E+12,12026814,7/31/23,16:36:51,FO,502,308,500,0,0.384,0,-,0.84,-,-,-,-,-,-,308,500,0.384,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12042314,7/31/23,16:37:06,FO,503,256,383,0,0.332,0,-,0.84,-,-,-,-,-,-,256,383,0.332,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12052865,7/31/23,16:37:17,FO,504,213,414,0,0.486,0,-,0.84,-,-,-,-,-,-,213,414,0.486,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12062170,7/31/23,16:37:26,FO,505,234,423,0,0.447,0,-,0.84,-,-,-,-,-,-,234,423,0.447,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12071935,7/31/23,16:37:36,FO,506,246,377,0,0.347,0,-,0.84,-,-,-,-,-,-,246,377,0.347,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12083591,7/31/23,16:37:48,FO,507,177,307,0,0.423,0,-,0.84,-,-,-,-,-,-,177,307,0.423,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:37,1.69E+12,12092494,7/31/23,16:37:56,FO,508,182,354,0,0.486,0,-,0.84,-,-,-,-,-,-,182,354,0.486,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:38,1.69E+12,12100862,7/31/23,16:38:05,FO,509,58,101,0,0.426,0,-,0.84,-,-,-,-,-,-,58,101,0.426,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:38,1.69E+12,12109178,7/31/23,16:38:13,FO,510,144,300,0,0.52,0,-,0.84,-,-,-,-,-,-,144,300,0.52,-,-,-,-,20230731-CARP-014,20230731-CARP-014-A
7/31/23 16:38,1.69E+12,12119694,7/31/23,16:38:24,FO,511,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 16:38,1.69E+12,12123481,7/31/23,16:38:27,FO,512,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 16:38,1.69E+12,12144226,7/31/23,16:38:48,FO,513,314,589,0,0.467,0,-,0.84,-,-,-,-,-,-,314,589,0.467,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:38,1.69E+12,12152779,7/31/23,16:38:57,FO,514,261,422,0,0.382,0,-,0.84,-,-,-,-,-,-,261,422,0.382,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12162998,7/31/23,16:39:07,FO,515,363,604,0,0.399,0,-,0.84,-,-,-,-,-,-,363,604,0.399,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12172357,7/31/23,16:39:16,FO,516,249,452,0,0.449,0,-,0.84,-,-,-,-,-,-,249,452,0.449,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12183227,7/31/23,16:39:27,FO,517,297,512,0,0.42,0,-,0.84,-,-,-,-,-,-,297,512,0.42,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12191511,7/31/23,16:39:35,FO,518,241,482,0,0.5,0,-,0.84,-,-,-,-,-,-,241,482,0.5,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12200459,7/31/23,16:39:44,FO,519,260,521,0,0.501,0,-,0.84,-,-,-,-,-,-,260,521,0.501,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12208695,7/31/23,16:39:53,FO,520,153,329,0,0.535,0,-,0.84,-,-,-,-,-,-,153,329,0.535,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:39,1.69E+12,12214980,7/31/23,16:39:59,FO,521,280,507,0,0.448,0,-,0.84,-,-,-,-,-,-,280,507,0.448,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:40,1.69E+12,12222718,7/31/23,16:40:07,FO,522,304,554,0,0.451,0,-,0.84,-,-,-,-,-,-,304,554,0.451,-,-,-,-,20230731-CARP-014,20230731-CARP-014-B
7/31/23 16:40,1.69E+12,12227768,7/31/23,16:40:12,FO,523,20,35,0,-,-,-,0.84,-,-,-,-,-,-,20,35,0.429,-,-,-,-,NA,NA
7/31/23 16:40,1.69E+12,12231289,7/31/23,16:40:15,FO,524,24,33,0,-,-,-,0.84,-,-,-,-,-,-,24,33,0.273,-,-,-,-,NA,NA
7/31/23 16:40,1.69E+12,12245998,7/31/23,16:40:30,FO,525,60,118,0,0.492,0,-,0.84,-,-,-,-,-,-,60,118,0.492,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:40,1.69E+12,12258871,7/31/23,16:40:43,FO,526,308,496,0,0.379,0,-,0.84,-,-,-,-,-,-,308,496,0.379,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:40,1.69E+12,12267554,7/31/23,16:40:52,FO,527,226,384,0,0.411,0,-,0.84,-,-,-,-,-,-,226,384,0.411,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:41,1.69E+12,12278052,7/31/23,16:41:02,FO,528,92,211,0,0.564,0,-,0.84,-,-,-,-,-,-,92,211,0.564,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:41,1.69E+12,12304356,7/31/23,16:41:28,FO,529,251,420,0,0.402,0,-,0.84,-,-,-,-,-,-,251,420,0.402,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:41,1.69E+12,12316862,7/31/23,16:41:41,FO,530,242,405,0,0.402,0,-,0.84,-,-,-,-,-,-,242,405,0.402,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:41,1.69E+12,12329366,7/31/23,16:41:53,FO,531,92,190,0,0.516,0,-,0.84,-,-,-,-,-,-,92,190,0.516,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:42,1.69E+12,12343955,7/31/23,16:42:08,FO,532,238,436,0,0.454,0,-,0.84,-,-,-,-,-,-,238,436,0.454,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:42,1.69E+12,12361140,7/31/23,16:42:25,FO,533,243,415,0,0.414,0,-,0.84,-,-,-,-,-,-,243,415,0.414,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:42,1.69E+12,12369243,7/31/23,16:42:33,FO,534,253,352,0,0.281,0,-,0.84,-,-,-,-,-,-,253,352,0.281,-,-,-,-,20230731-CARP-014,20230731-CARP-014-C
7/31/23 16:42,1.69E+12,12385629,7/31/23,16:42:50,FO,535,0,6,0,-,-,-,0.84,-,-,-,-,-,-,0,6,-,-,-,-,-,NA,NA
7/31/23 16:42,1.69E+12,12389351,7/31/23,16:42:53,FO,536,3,6,0,-,-,-,0.84,-,-,-,-,-,-,3,6,-,-,-,-,-,NA,NA
7/31/23 16:43,1.69E+12,12414693,7/31/23,16:43:19,FO,537,84,162,0,0.481,0,-,0.84,-,-,-,-,-,-,84,162,0.481,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
